Compound Identifier,Odor,Replicate,Intensity,Dilution,subject #,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
12327,Ethyl undecanoate ,,low ,0.001,49,54,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
12327,Ethyl undecanoate ,,high ,0.1,49,58,52.0,0.0,6.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,1,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,1,63,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,2,16,60.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,2,35,28.0,0.0,0.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,8.0,0.0,9.0,4.0,18.0,1.0,0.0,0.0,0.0,8.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,3,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,3,73,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,46.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,53.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,4,0,98.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,4,11,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,5,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,5,67,84.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,6,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,6,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,7,0,24.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,7,88,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,8,51,53.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,8,66,27.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,9,0,100.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,9,45,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,10,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,10,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,11,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,11,88,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,100.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,12,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,12,70,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,13,6,18.0,0.0,0.0,0.0,39.0,19.0,13.0,0.0,59.0,33.0,0.0,19.0,91.0,68.0,28.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,13,37,72.0,23.0,11.0,0.0,0.0,43.0,27.0,0.0,47.0,56.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,14,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,15,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,15,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,16,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,16,69,24.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,0.0,40.0,22.0,0.0,0.0,32.0,9.0,37.0,0.0,0.0,0.0,48.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,17,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,17,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,18,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,18,67,61.0,0.0,29.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,19,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,19,61,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,20,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,20,70,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,43.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,21,0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,21,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,0.0,0.0,23.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,22,24,11.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,22,33,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,23,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,23,59,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,24,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,24,67,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,25,0,48.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,25,78,43.0,0.0,0.0,0.0,39.0,71.0,27.0,0.0,62.0,34.0,0.0,0.0,100.0,0.0,47.0,0.0,49.0,30.0,0.0,85.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,26,58,46.0,0.0,32.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,6.0,5.0,0.0,13.0,0.0,4.0,3.0,0.0,14.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,26,68,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,56.0,11.0,31.0,0.0,0.0,0.0,0.0,58.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,27,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,27,37,62.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,54.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,28,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,28,55,59.0,0.0,72.0,91.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,29,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,29,19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,30,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,30,26,89.0,0.0,31.0,19.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,31,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,31,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,32,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,32,84,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,33,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,33,73,23.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,54.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,98.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,34,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,34,52,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,35,6,44.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,35,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,36,22,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,36,87,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,37,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,37,65,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,38,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,38,22,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,39,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,39,35,62.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,40,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,40,60,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,58.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,41,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,41,46,53.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,42,7,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,1.0,40.0,0.0,0.0,0.0,32.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,42,31,41.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,13.0,0.0,0.0,16.0,31.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,43,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,43,77,38.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,44,2,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,44,63,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,26.0,0.0,60.0,34.0,0.0,12.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,45,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,45,45,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,46,52,57.0,8.0,6.0,13.0,0.0,0.0,0.0,0.0,9.0,8.0,10.0,13.0,16.0,7.0,5.0,13.0,4.0,14.0,5.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,46,51,57.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,47,2,66.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,47,31,56.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,48,0,,,,,,,,,,,,,,,,,,,,
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,48,96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,low ,1e-05,49,33,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,Tetrahydrofurfuryl acetate ,,high ,0.001,49,42,56.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
12580,4-propylphenol ,,high ,0.001,1,50,56.0,0.0,51.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,1,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,high ,0.001,2,71,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
12580,4-propylphenol ,,low ,1e-05,2,16,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
12580,4-propylphenol ,,high ,0.001,3,89,28.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,53.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,3,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,4,91,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
12580,4-propylphenol ,,low ,1e-05,4,79,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
12580,4-propylphenol ,,high ,0.001,5,75,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
12580,4-propylphenol ,,low ,1e-05,5,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,6,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,6,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,7,67,91.0,0.0,23.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,7,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,8,79,72.0,16.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,8,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,high ,0.001,9,100,43.0,0.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12580,4-propylphenol ,,low ,1e-05,9,31,27.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,41.0
12580,4-propylphenol ,,high ,0.001,10,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,low ,1e-05,10,77,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
12580,4-propylphenol ,,high ,0.001,11,79,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,11,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,12,93,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,45.0,0.0,0.0,78.0
12580,4-propylphenol ,,low ,1e-05,12,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,13,81,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,43.0,53.0,0.0,0.0,0.0,100.0
12580,4-propylphenol ,,low ,1e-05,13,91,2.0,0.0,62.0,33.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,99.0,0.0,81.0,43.0,60.0
12580,4-propylphenol ,,high ,0.001,14,54,11.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,14,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,15,54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
12580,4-propylphenol ,,low ,1e-05,15,59,37.0,0.0,14.0,0.0,9.0,15.0,0.0,0.0,11.0,25.0,18.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,high ,0.001,16,70,30.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,29.0,0.0,41.0,0.0,0.0,33.0,26.0,0.0,0.0,0.0,0.0,55.0
12580,4-propylphenol ,,low ,1e-05,16,73,34.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,48.0
12580,4-propylphenol ,,high ,0.001,17,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,17,3,47.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,high ,0.001,18,82,56.0,0.0,27.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,18,11,14.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
12580,4-propylphenol ,,high ,0.001,19,66,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
12580,4-propylphenol ,,low ,1e-05,19,80,29.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,high ,0.001,20,35,44.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,20,37,46.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0
12580,4-propylphenol ,,high ,0.001,21,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,21,43,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0
12580,4-propylphenol ,,high ,0.001,22,94,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
12580,4-propylphenol ,,low ,1e-05,22,11,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,high ,0.001,23,37,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,4-propylphenol ,,low ,1e-05,23,0,,,,,,,,,,,,,,,,,,,,
12580,4-propylphenol ,,high ,0.001,24,71,49.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
