Compound Identifier,Odor,Dilution,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
8186,undecanal ,0.001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,42.0
8186,undecanal ,1e-05,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8186,undecanal ,0.001,69.0,0.0,57.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,1e-05,25.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,82.0,0.0,30.0,0.0,0.0,0.0,34.0,100.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,32.0,100.0,49.0,22.0
8186,undecanal ,0.001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
8186,undecanal ,1e-05,15.0,0.0,11.0,6.0,0.0,5.0,0.0,0.0,12.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0
8186,undecanal ,0.001,73.0,0.0,38.0,14.0,0.0,0.0,32.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,1e-05,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
8186,undecanal ,0.001,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
8186,undecanal ,0.001,62.0,0.0,77.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
8186,undecanal ,0.001,52.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,17.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0
8186,undecanal ,0.001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,33.0
8186,undecanal ,1e-05,61.0,55.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,1e-05,45.0,0.0,25.0,0.0,0.0,36.0,0.0,0.0,0.0,12.0,40.0,0.0,51.0,0.0,21.0,0.0,0.0,0.0,33.0,68.0
8186,undecanal ,0.001,26.0,0.0,0.0,0.0,0.0,34.0,27.0,0.0,59.0,83.0,30.0,0.0,86.0,22.0,84.0,0.0,93.0,0.0,0.0,51.0
8186,undecanal ,0.001,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,19.0,0.0,0.0,0.0,64.0,0.0,0.0,48.0
8186,undecanal ,0.001,46.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,35.0,0.0,38.0,29.0,0.0,23.0,0.0,30.0,0.0,0.0,57.0
8186,undecanal ,1e-05,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,61.0,0.0,0.0
8186,undecanal ,0.001,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,93.0,0.0,0.0,0.0,0.0,45.0,0.0
8186,undecanal ,1e-05,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
8186,undecanal ,0.001,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
8186,undecanal ,0.001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,100.0
8186,undecanal ,0.001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,1e-05,33.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,32.0,0.0,7.0,3.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
8186,undecanal ,1e-05,59.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,100.0
8186,undecanal ,0.001,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
8186,undecanal ,0.001,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,36.0
8186,undecanal ,1e-05,76.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,52.0,47.0,0.0
8186,undecanal ,0.001,5.0,0.0,0.0,0.0,0.0,0.0,36.0,68.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
8186,undecanal ,0.001,55.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,22.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,11.0,7.0,31.0,0.0,38.0,0.0,0.0,0.0,58.0
8186,undecanal ,0.001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
8186,undecanal ,1e-05,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,0.0,24.0,0.0,23.0,84.0,0.0,20.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
8186,undecanal ,0.001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,undecanal ,0.001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0
8186,undecanal ,0.001,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
8193,Lauryl alcohol ,0.001,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0
8193,Lauryl alcohol ,0.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
8193,Lauryl alcohol ,0.1,57.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
8193,Lauryl alcohol ,0.1,62.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
8193,Lauryl alcohol ,0.001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,88.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8193,Lauryl alcohol ,0.1,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
8193,Lauryl alcohol ,0.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
8193,Lauryl alcohol ,0.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.001,52.0,15.0,18.0,10.0,0.0,0.0,10.0,0.0,0.0,16.0,12.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,17.0,38.0
8193,Lauryl alcohol ,0.1,54.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0
8193,Lauryl alcohol ,0.1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,67.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,26.0
8193,Lauryl alcohol ,0.1,55.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
8193,Lauryl alcohol ,0.1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,58.0,0.0,47.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
8193,Lauryl alcohol ,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.001,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
8193,Lauryl alcohol ,0.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.001,42.0,0.0,0.0,0.0,86.0,95.0,34.0,0.0,51.0,55.0,0.0,0.0,66.0,0.0,49.0,0.0,40.0,43.0,0.0,50.0
8193,Lauryl alcohol ,0.1,36.0,0.0,0.0,0.0,35.0,48.0,16.0,0.0,56.0,46.0,31.0,0.0,39.0,0.0,66.0,14.0,24.0,44.0,0.0,75.0
8193,Lauryl alcohol ,0.001,48.0,6.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,20.0,4.0,0.0,14.0,0.0,5.0,0.0,0.0,15.0
8193,Lauryl alcohol ,0.1,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,7.0,5.0,18.0,84.0,22.0,5.0
8193,Lauryl alcohol ,0.1,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,74.0
8193,Lauryl alcohol ,0.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,82.0,0.0,0.0
8193,Lauryl alcohol ,0.001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8193,Lauryl alcohol ,0.001,85.0,0.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
8193,Lauryl alcohol ,0.1,65.0,0.0,87.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,0.0
8193,Lauryl alcohol ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,100.0
8193,Lauryl alcohol ,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8193,Lauryl alcohol ,0.1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,94.0,71.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,100.0
8193,Lauryl alcohol ,0.001,48.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0
8193,Lauryl alcohol ,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.001,31.0,0.0,17.0,16.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0
8193,Lauryl alcohol ,0.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,15.0,6.0,8.0,0.0,47.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.001,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,9.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,83.0
8193,Lauryl alcohol ,0.001,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
8193,Lauryl alcohol ,0.1,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,71.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,47.0
8193,Lauryl alcohol ,0.1,59.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,16.0,9.0,9.0,0.0,0.0,100.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
8193,Lauryl alcohol ,0.1,8.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0
8193,Lauryl alcohol ,0.001,39.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,12.0,58.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,18.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
8193,Lauryl alcohol ,0.1,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8193,Lauryl alcohol ,0.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
8193,Lauryl alcohol ,0.001,94.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,43.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
8193,Lauryl alcohol ,0.001,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,Lauryl alcohol ,0.1,58.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,80.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,81.0,0.0,61.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0
8363,Benzyl salicylate ,0.001,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0
8363,Benzyl salicylate ,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8363,Benzyl salicylate ,0.001,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,46.0,0.0,42.0,51.0,54.0,0.0,0.0,0.0,0.0,68.0
8363,Benzyl salicylate ,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
8363,Benzyl salicylate ,0.001,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,22.0,0.0,0.0,0.0,0.0,0.0,49.0,95.0,72.0,0.0,0.0,0.0,0.0,0.0,52.0,87.0,0.0,0.0,0.0,80.0
8363,Benzyl salicylate ,0.1,83.0,0.0,45.0,0.0,36.0,62.0,52.0,0.0,84.0,43.0,53.0,0.0,31.0,41.0,68.0,0.0,0.0,29.0,0.0,76.0
8363,Benzyl salicylate ,0.001,81.0,94.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,29.0,6.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,28.0
8363,Benzyl salicylate ,0.001,41.0,0.0,19.0,10.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,2.0
8363,Benzyl salicylate ,0.1,39.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,41.0,0.0,0.0,22.0,60.0,0.0,0.0,27.0,54.0,18.0
8363,Benzyl salicylate ,0.001,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
8363,Benzyl salicylate ,0.001,90.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
8363,Benzyl salicylate ,0.1,79.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
8363,Benzyl salicylate ,0.001,45.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,55.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,78.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
8363,Benzyl salicylate ,0.1,55.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
8363,Benzyl salicylate ,0.001,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,10.0,18.0,0.0,0.0,0.0,0.0
8363,Benzyl salicylate ,0.001,52.0,0.0,45.0,0.0,0.0,55.0,27.0,0.0,0.0,0.0,48.0,0.0,31.0,0.0,61.0,0.0,0.0,18.0,23.0,89.0
8363,Benzyl salicylate ,0.1,55.0,0.0,0.0,0.0,0.0,37.0,29.0,0.0,58.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,93.0,0.0,21.0
